reaction	linear_coefficient
GART	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GBBTNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GCALDD	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
GDPDPK	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GDPMNP	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
GDPtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GF6PTA	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GGGABADr	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GGPTRCO	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GHMT2r	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GK1	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GLCNt2rpp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GLCRtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLCtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLCtpp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.01781078752505768]
GLCTR1	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GLCUR1Ptex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLCURtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLNabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
GLNS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GLNt1pp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
GLNt2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GLNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLU5K	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
GLUabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
GLUCYS	[0.028992845024147576, 0.02117470428781537, 0.024219555596438517, 0.03647384245839658, 0.022199100305048656]
GLUDy1	[0.0014656112705242479, 0.0018207382406854006, 0.005383163147074643, 0.006390301180741701, 0.0017360984077097758]
GLUPRT	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GLUR	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GLUt1pp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
GLUt2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GLUtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLUTRR	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GLUTRS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GLYabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
GLYALDtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLYBt2pp	[0.23031007211245047, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GLYBtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLYC2Ptex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLYC3Ptex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLYCAtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLYCL	[0.0029356073130902332, 0.0036989735837936596, 0.005004688491986961, 0.006390301180741701, 0.0017360984077097758]
GLYCLTDx	[0.028992845024147576, 0.02117470428781537, 0.024219555596438517, 0.038427357115763026, 0.022199100305048656]
GLYCLTDy	[0.3622704860874123, 0.44293184893052645, 0.5488436544179796, 0.6181482559687297, 0.3543358407870147]
GLYCLTt2rpp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GLYCLTtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLYCtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GLYCtpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
GLYOX	[0.23867774189321067, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GLYt1pp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
GLYt2pp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
GLYtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GMHEPAT	[0.03391860082563483, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.024903006900444478]
GMHEPK	[0.03391860082563483, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.024903006900444478]
GMHEPPA	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GMPS2	[0.008521592274840976, 0.018094207965280315, 0.006125555739746636, 0.034509156030184875, 0.01781078752505768]
GMPtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GNAT1	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GNAT2	[0.20455121838194804, 0.2416179235421931, 0.03183271885070228, 0.3586250546533772, 0.26491943744658364]
GND	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
GNK	[0.23867774189321067, 0.25366879118155194, 0.4137427592691803, 0.49596376476331117, 0.26491943744658364]
GRTT	[0.20455121838194804, 0.25366879118155194, 0.17291642489338752, 0.3586250546533772, 0.26491943744658364]
GSNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GTHOXtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GTHRDtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GTHS	[0.03726566873793893, 0.02117470428781537, 0.02410592418558468, 0.039579769199756594, 0.02544739900601788]
GTPCI	[0.028992845024147576, 0.021206320541087433, 0.02490372131909702, 0.03647384245839658, 0.022199100305048656]
GTPCII2	[0.028992845024147576, 0.25366879118155194, 0.17291642489338752, 0.049749805840999875, 0.2396959365550161]
GTPDPDP	[0.031069070035430007, 0.19141282991837963, 0.1756530877840215, 0.043209867264336344, 0.027806431463502614]
GTPDPK	[0.036835977587035024, 0.02769103088627142, 0.028324549932389535, 0.043209867264336344, 0.022199100305048656]
GTPHs	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
GTPtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
GUAPRT	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GUAt2pp	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
GUAtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
DDPGA	[0.20455121838194804, 0.18997330648023097, 0.02410592418558468, 0.039579769199756594, 0.023542026636510976]
H2O2tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
H2Otex	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
H2Otpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
H2SO	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
H2St1pp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
H2Stex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
H2tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
H2tpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
HBZOPT	[0.20455121838194804, 0.024524079322344357, 0.1756530877840215, 0.2651644346414984, 0.02603715712038906]
HCINNMtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
HCO3E	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
HDCAtexi	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
HDCEAtexi	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
HEPT1	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
HEPT2	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
HEX1	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
HG2tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
HGFE	[0.2538300087935062, 0.25366879118155194, 0.1756530877840215, 0.6181482559687297, 0.26491943744658364]
EHGLAT	[0.028992845024147576, 0.02117470428781537, 0.024219555596438517, 0.03647384245839658, 0.022199100305048656]
Hgtpp	[0.23867774189321067, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
HISabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
HISt1pp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
HISt2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
HISTD	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
HIStex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
HISTP	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
HMBS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
HMPK1	[0.20455121838194804, 0.18997330648023097, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
HOMtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
HPPK2	[0.5040685658857004, 1.0, 0.5488436544179796, 0.6181482559687297, 0.7802470533835374]
HPPPNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
HPYRRx	[0.3622704860874123, 0.44293184893052645, 0.5488436544179796, 0.6181482559687297, 0.3543358407870147]
HPYRRy	[0.3622704860874123, 0.44293184893052645, 0.5488436544179796, 0.6181482559687297, 0.3543358407870147]
HSDy	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
HSK	[0.03887135672289562, 0.15812556412957052, 0.17291642489338752, 0.3233900551852737, 0.2396959365550161]
HSST	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
HSTA	[0.035546904134323314, 0.2416179235421931, 0.029459973897652578, 0.039579769199756594, 0.030316683950313294]
HSTPT	[0.03690382355823038, 0.021987776121796705, 0.02410592418558468, 0.3201921116521916, 0.022725438478150877]
Htex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
HXAtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
HXPRT	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
HYXNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
HYXNtpp	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
ICDHyr	[0.004269911413265512, 0.0036989735837936596, 0.005266709407047664, 0.03298221001889339, 0.00218975849568761]
IDONtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
IG3PS	[0.03726566873793893, 0.2416179235421931, 0.1756530877840215, 0.3586250546533772, 0.18360842767802327]
IGPDH	[0.03294614190516811, 0.02138454725247726, 0.02410592418558468, 0.04897192768430421, 0.022199100305048656]
IGPS	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
ILEabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
ILEt1pp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
ILEt3pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
ILETA	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
ILEtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
IMPC	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
IMPD	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
IMPtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
INDOLEtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
INSTtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
IPDPS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
IPMD	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
IPPMIa	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
IPPMIb	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
IPPS	[0.028992845024147576, 0.021987776121796705, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
ISETACtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
KARA1	[0.009019129396940231, 0.018601468605389845, 0.02410592418558468, 0.03647384245839658, 0.016253221223000453]
KARA2	[0.009019129396940231, 0.018601468605389845, 0.02410592418558468, 0.03647384245839658, 0.016253221223000453]
KAS14	[0.008521592274840976, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
KAS15	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
KDOCT2	[0.04034135276546161, 0.18997330648023097, 0.030391603817868415, 0.3586250546533772, 0.02907667970984055]
KDOPP	[0.20455121838194804, 0.028225711020440924, 0.026010031849353323, 0.043209867264336344, 0.02907667970984055]
KDOPS	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
Kt2pp	[0.20455121838194804, 0.16906594225950036, 0.02410592418558468, 0.3233900551852737, 0.18360842767802327]
Ktex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
Ktpp	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
L_LACD2	[0.028992845024147576, 0.01816275670043025, 0.005732524367155581, 0.033961760290287926, 0.002401466536743932]
L_LACtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
LADGMDH	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
LCADi	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
LCTStex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
LDH_D	[0.008883437454549526, 0.020452284454438127, 0.021133531485723573, 0.029928317996310422, 0.02195421632858856]
LEUabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
LEUt1pp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
LEUt3pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
LEUTAi	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
LEUtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
LGTHL	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
LIPAabcpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
LLACt3pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
LPADSS	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
LSERDHr	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3233900551852737, 0.26491943744658364]
LYSabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
LYSt1pp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
LYSt2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
LYStex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
LYXtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MAc1	[0.27450041468435715, 0.44293184893052645, 0.5488436544179796, 0.6181482559687297, 0.3638475806316165]
MAc2	[0.27450041468435715, 0.44293184893052645, 0.5488436544179796, 0.6181482559687297, 0.3638475806316165]
MAc3	[0.27450041468435715, 0.44293184893052645, 0.5488436544179796, 0.6181482559687297, 0.3638475806316165]
MAc4	[0.27450041468435715, 0.44293184893052645, 0.5488436544179796, 0.6181482559687297, 0.3638475806316165]
MAc5	[0.27450041468435715, 0.44293184893052645, 0.5488436544179796, 0.6181482559687297, 0.3638475806316165]
MAc6	[0.27450041468435715, 0.44293184893052645, 0.5488436544179796, 0.6181482559687297, 0.3638475806316165]
MAc7	[0.27450041468435715, 0.44293184893052645, 0.5488436544179796, 0.6181482559687297, 0.3638475806316165]
MAc8	[0.27450041468435715, 0.44293184893052645, 0.5488436544179796, 0.6181482559687297, 0.3638475806316165]
MACPD	[0.008521592274840976, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
MALDtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
Malt1pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
MALtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MALTpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
MALTtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MAN1PT2	[0.20455121838194804, 0.02117470428781537, 0.02410592418558468, 0.25876854757533413, 0.2396959365550161]
MAN6Ptex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MANGLYCtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MANtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MCITL2	[1.0, 1.0, 0.7102048679428624, 0.947478819271993, 0.9455910334485251]
MCITS	[0.8948839752946663, 0.7323308989865283, 1.0, 0.7036284222989531, 0.7802470533835374]
MCOATA	[0.003274837169066999, 0.0036989735837936596, 0.005266709407047664, 0.006217439368142666, 0.0017360984077097758]
MCTP1App	[0.1972012381691181, 0.02150793497574715, 0.02410592418558468, 0.038456167417862855, 0.022199100305048656]
MCTP2App	[0.1972012381691181, 0.02150793497574715, 0.02410592418558468, 0.038456167417862855, 0.022199100305048656]
MDDCP1pp	[0.035546904134323314, 0.18997330648023097, 0.03203651289574949, 0.04076099158585, 0.031027418088145232]
MDDCP2pp	[0.035546904134323314, 0.18997330648023097, 0.03203651289574949, 0.04076099158585, 0.031027418088145232]
MDDCP3pp	[0.035546904134323314, 0.18997330648023097, 0.03203651289574949, 0.04076099158585, 0.031027418088145232]
MDDCP4pp	[0.035546904134323314, 0.18997330648023097, 0.03203651289574949, 0.04076099158585, 0.031027418088145232]
MDDCP6pp	[0.035546904134323314, 0.18997330648023097, 0.03203651289574949, 0.04076099158585, 0.031027418088145232]
MDDEP1pp	[0.035546904134323314, 0.18997330648023097, 0.03203651289574949, 0.04076099158585, 0.031027418088145232]
MDDEP3pp	[0.035546904134323314, 0.18997330648023097, 0.03203651289574949, 0.04076099158585, 0.031027418088145232]
MDDEP4pp	[0.035546904134323314, 0.18997330648023097, 0.03203651289574949, 0.04076099158585, 0.031027418088145232]
MDH2	[0.028992845024147576, 0.021069223070787558, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
MECDPDH2	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
MECDPS	[0.23031007211245047, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
MELIBtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MEPCT	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
METAT	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
METDabcpp	[0.028106462626566252, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.017931763548518435]
METDtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
METLabcpp	[0.028992845024147576, 0.0019441259639552861, 0.0014819628561708424, 0.002299238282564518, 0.016253221223000453]
METOX1s	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
METOX2s	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
METS	[0.002166686306209564, 0.001738479758505477, 0.004407863074348694, 0.0019247043552666069, 0.0012370723109341591]
METSOX1tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
METSOX2tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
METSOXR1	[0.004269911413265512, 0.02117470428781537, 0.02410592418558468, 0.03243481427899644, 0.022199100305048656]
METSOXR2	[0.004269911413265512, 0.02117470428781537, 0.02410592418558468, 0.03243481427899644, 0.022199100305048656]
METt1pp	[0.005355446952391162, 0.019163568233619324, 0.02410592418558468, 0.029928317996310422, 0.018687863695148157]
METt2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
METtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MG2t1pp	[0.20455121838194804, 0.25366879118155194, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
MG2t2pp	[0.20455121838194804, 0.021987776121796705, 0.024219555596438517, 0.2845825782567902, 0.26491943744658364]
MG2tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MGSA	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
MI1PP	[0.034710137156247295, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
MLTGY1pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
MLTGY2pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
MLTGY4pp	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
MMETtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MN2abcpp	[0.04034135276546161, 0.16348607521829553, 0.1756530877840215, 0.049749805840999875, 0.1834874516545625]
MNLtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MNtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MOAT	[0.20455121838194804, 0.028225711020440924, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
MOAT2	[0.20455121838194804, 0.028225711020440924, 0.1756530877840215, 0.3586250546533772, 0.26491943744658364]
MOBDabcpp	[0.04034135276546161, 0.029487007747199756, 0.033375730906059754, 0.0502107706745973, 0.03299327846938251]
MOBDtex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MOHMT	[0.028992845024147576, 0.02117470428781537, 0.02410592418558468, 0.03647384245839658, 0.022199100305048656]
MPTG	[0.1972012381691181, 0.02150793497574715, 0.02410592418558468, 0.038456167417862855, 0.022199100305048656]
MPTG2	[0.1972012381691181, 0.02150793497574715, 0.02410592418558468, 0.038456167417862855, 0.022199100305048656]
MSO3tex	[0.009041744720672018, 0.004494138911532922, 0.006416690089814083, 0.008579884140329489, 0.002900492633519549]
MTAN	[0.03726566873793893, 0.023372460571825418, 0.027625827492227657, 0.03647384245839658, 0.02833570156614342]
